image_id,label,class_name
2262665765.jpg,3,Cassava Mosaic Disease (CMD)
226270925.jpg,2,Cassava Green Mottle (CGM)
2262890028.jpg,2,Cassava Green Mottle (CGM)
226294252.jpg,3,Cassava Mosaic Disease (CMD)
2263381455.jpg,3,Cassava Mosaic Disease (CMD)
2263561616.jpg,2,Cassava Green Mottle (CGM)
2263722184.jpg,3,Cassava Mosaic Disease (CMD)
2263743432.jpg,0,Cassava Bacterial Blight (CBB)
2264010763.jpg,3,Cassava Mosaic Disease (CMD)
2264163141.jpg,0,Cassava Bacterial Blight (CBB)
226416882.jpg,1,Cassava Brown Streak Disease (CBSD)
2264750048.jpg,4,Healthy
226485421.jpg,1,Cassava Brown Streak Disease (CBSD)
2265156316.jpg,0,Cassava Bacterial Blight (CBB)
2265275376.jpg,1,Cassava Brown Streak Disease (CBSD)
2265305065.jpg,1,Cassava Brown Streak Disease (CBSD)
226533928.jpg,1,Cassava Brown Streak Disease (CBSD)
2265534194.jpg,3,Cassava Mosaic Disease (CMD)
226557134.jpg,3,Cassava Mosaic Disease (CMD)
2265583516.jpg,3,Cassava Mosaic Disease (CMD)
2265643049.jpg,3,Cassava Mosaic Disease (CMD)
2265654382.jpg,3,Cassava Mosaic Disease (CMD)
2265725202.jpg,1,Cassava Brown Streak Disease (CBSD)
2265748268.jpg,3,Cassava Mosaic Disease (CMD)
2266026214.jpg,4,Healthy
2266032559.jpg,3,Cassava Mosaic Disease (CMD)
2266461434.jpg,3,Cassava Mosaic Disease (CMD)
2266545283.jpg,3,Cassava Mosaic Disease (CMD)
2266647967.jpg,3,Cassava Mosaic Disease (CMD)
2266653294.jpg,3,Cassava Mosaic Disease (CMD)
22667751.jpg,2,Cassava Green Mottle (CGM)
2266850561.jpg,3,Cassava Mosaic Disease (CMD)
2267434559.jpg,0,Cassava Bacterial Blight (CBB)
2267602406.jpg,3,Cassava Mosaic Disease (CMD)
2267698593.jpg,2,Cassava Green Mottle (CGM)
2267724661.jpg,2,Cassava Green Mottle (CGM)
2268050032.jpg,3,Cassava Mosaic Disease (CMD)
2268128907.jpg,2,Cassava Green Mottle (CGM)
2268242314.jpg,3,Cassava Mosaic Disease (CMD)
2268307664.jpg,3,Cassava Mosaic Disease (CMD)
2268584645.jpg,3,Cassava Mosaic Disease (CMD)
2269122583.jpg,3,Cassava Mosaic Disease (CMD)
2269255258.jpg,1,Cassava Brown Streak Disease (CBSD)
2269370589.jpg,3,Cassava Mosaic Disease (CMD)
226962956.jpg,1,Cassava Brown Streak Disease (CBSD)
2269735086.jpg,1,Cassava Brown Streak Disease (CBSD)
2269834734.jpg,2,Cassava Green Mottle (CGM)
2269881726.jpg,3,Cassava Mosaic Disease (CMD)
2269945499.jpg,4,Healthy
2270276513.jpg,3,Cassava Mosaic Disease (CMD)
2270358342.jpg,3,Cassava Mosaic Disease (CMD)
2270423003.jpg,3,Cassava Mosaic Disease (CMD)
2270521527.jpg,3,Cassava Mosaic Disease (CMD)
2270851426.jpg,0,Cassava Bacterial Blight (CBB)
2270867861.jpg,3,Cassava Mosaic Disease (CMD)
2271308515.jpg,2,Cassava Green Mottle (CGM)
2271327090.jpg,3,Cassava Mosaic Disease (CMD)
2271567719.jpg,3,Cassava Mosaic Disease (CMD)
2271623198.jpg,3,Cassava Mosaic Disease (CMD)
2271678953.jpg,3,Cassava Mosaic Disease (CMD)
2271707929.jpg,3,Cassava Mosaic Disease (CMD)
2271731125.jpg,3,Cassava Mosaic Disease (CMD)
2271948413.jpg,3,Cassava Mosaic Disease (CMD)
2271999976.jpg,2,Cassava Green Mottle (CGM)
2272090982.jpg,3,Cassava Mosaic Disease (CMD)
2272220483.jpg,3,Cassava Mosaic Disease (CMD)
2272287996.jpg,3,Cassava Mosaic Disease (CMD)
227245436.jpg,3,Cassava Mosaic Disease (CMD)
2272490534.jpg,3,Cassava Mosaic Disease (CMD)
2272550.jpg,3,Cassava Mosaic Disease (CMD)
2272721188.jpg,3,Cassava Mosaic Disease (CMD)
2272862732.jpg,3,Cassava Mosaic Disease (CMD)
2273730548.jpg,0,Cassava Bacterial Blight (CBB)
227385036.jpg,2,Cassava Green Mottle (CGM)
227401382.jpg,3,Cassava Mosaic Disease (CMD)
2274065917.jpg,2,Cassava Green Mottle (CGM)
2274097266.jpg,3,Cassava Mosaic Disease (CMD)
2274470269.jpg,1,Cassava Brown Streak Disease (CBSD)
2274473837.jpg,0,Cassava Bacterial Blight (CBB)
2275346369.jpg,2,Cassava Green Mottle (CGM)
2275462714.jpg,3,Cassava Mosaic Disease (CMD)
2275525608.jpg,3,Cassava Mosaic Disease (CMD)
2275946300.jpg,2,Cassava Green Mottle (CGM)
2275987073.jpg,3,Cassava Mosaic Disease (CMD)
2276075918.jpg,3,Cassava Mosaic Disease (CMD)
227631164.jpg,2,Cassava Green Mottle (CGM)
2276395594.jpg,2,Cassava Green Mottle (CGM)
2276509518.jpg,1,Cassava Brown Streak Disease (CBSD)
2276638864.jpg,3,Cassava Mosaic Disease (CMD)
2276860012.jpg,0,Cassava Bacterial Blight (CBB)
2276911457.jpg,3,Cassava Mosaic Disease (CMD)
2276988154.jpg,3,Cassava Mosaic Disease (CMD)
2277025028.jpg,3,Cassava Mosaic Disease (CMD)
2277619835.jpg,3,Cassava Mosaic Disease (CMD)
2277667632.jpg,3,Cassava Mosaic Disease (CMD)
2277965082.jpg,3,Cassava Mosaic Disease (CMD)
2278017076.jpg,3,Cassava Mosaic Disease (CMD)
2278166989.jpg,1,Cassava Brown Streak Disease (CBSD)
2278265576.jpg,2,Cassava Green Mottle (CGM)
2278281792.jpg,3,Cassava Mosaic Disease (CMD)
2278360992.jpg,3,Cassava Mosaic Disease (CMD)
2278366099.jpg,3,Cassava Mosaic Disease (CMD)
2278416618.jpg,4,Healthy
2278439713.jpg,1,Cassava Brown Streak Disease (CBSD)
2278582450.jpg,3,Cassava Mosaic Disease (CMD)
2278743818.jpg,4,Healthy
2278938430.jpg,3,Cassava Mosaic Disease (CMD)
2278956876.jpg,3,Cassava Mosaic Disease (CMD)
2279072182.jpg,4,Healthy
227921485.jpg,4,Healthy
2279241820.jpg,3,Cassava Mosaic Disease (CMD)
2279252876.jpg,2,Cassava Green Mottle (CGM)
2279465716.jpg,2,Cassava Green Mottle (CGM)
2279625140.jpg,4,Healthy
2280020919.jpg,3,Cassava Mosaic Disease (CMD)
2280080909.jpg,2,Cassava Green Mottle (CGM)
2280369062.jpg,2,Cassava Green Mottle (CGM)
2280389729.jpg,4,Healthy
2280394057.jpg,4,Healthy
2280588876.jpg,3,Cassava Mosaic Disease (CMD)
2281084675.jpg,3,Cassava Mosaic Disease (CMD)
2281113813.jpg,3,Cassava Mosaic Disease (CMD)
2281344885.jpg,3,Cassava Mosaic Disease (CMD)
2281569885.jpg,3,Cassava Mosaic Disease (CMD)
2281714249.jpg,3,Cassava Mosaic Disease (CMD)
2281738787.jpg,3,Cassava Mosaic Disease (CMD)
2281997520.jpg,4,Healthy
2282200395.jpg,2,Cassava Green Mottle (CGM)
2282251801.jpg,2,Cassava Green Mottle (CGM)
2282336130.jpg,4,Healthy
2282620125.jpg,3,Cassava Mosaic Disease (CMD)
2282747032.jpg,1,Cassava Brown Streak Disease (CBSD)
2282888474.jpg,3,Cassava Mosaic Disease (CMD)
228290866.jpg,3,Cassava Mosaic Disease (CMD)
2282957832.jpg,4,Healthy
2283101504.jpg,3,Cassava Mosaic Disease (CMD)
2283452558.jpg,4,Healthy
2283628031.jpg,3,Cassava Mosaic Disease (CMD)
2283773342.jpg,3,Cassava Mosaic Disease (CMD)
2284449331.jpg,3,Cassava Mosaic Disease (CMD)
2284607100.jpg,3,Cassava Mosaic Disease (CMD)
2284842253.jpg,4,Healthy
2285402273.jpg,1,Cassava Brown Streak Disease (CBSD)
2285830070.jpg,3,Cassava Mosaic Disease (CMD)
2285972548.jpg,3,Cassava Mosaic Disease (CMD)
2286124427.jpg,4,Healthy
2286469795.jpg,2,Cassava Green Mottle (CGM)
2286580738.jpg,1,Cassava Brown Streak Disease (CBSD)
2286796247.jpg,3,Cassava Mosaic Disease (CMD)
2287137676.jpg,3,Cassava Mosaic Disease (CMD)
2287195555.jpg,3,Cassava Mosaic Disease (CMD)
2287369071.jpg,3,Cassava Mosaic Disease (CMD)
2287436333.jpg,3,Cassava Mosaic Disease (CMD)
2287557968.jpg,4,Healthy
228757587.jpg,2,Cassava Green Mottle (CGM)
2287869401.jpg,3,Cassava Mosaic Disease (CMD)
228813947.jpg,3,Cassava Mosaic Disease (CMD)
2288946965.jpg,1,Cassava Brown Streak Disease (CBSD)
2289742337.jpg,2,Cassava Green Mottle (CGM)
2289779242.jpg,3,Cassava Mosaic Disease (CMD)
2289892824.jpg,4,Healthy
2289989107.jpg,3,Cassava Mosaic Disease (CMD)
229033895.jpg,3,Cassava Mosaic Disease (CMD)
2290545459.jpg,3,Cassava Mosaic Disease (CMD)
2290638835.jpg,3,Cassava Mosaic Disease (CMD)
2290881666.jpg,1,Cassava Brown Streak Disease (CBSD)
22910447.jpg,3,Cassava Mosaic Disease (CMD)
2291266654.jpg,4,Healthy
2291300428.jpg,4,Healthy
229132698.jpg,2,Cassava Green Mottle (CGM)
2291601784.jpg,3,Cassava Mosaic Disease (CMD)
2292154193.jpg,0,Cassava Bacterial Blight (CBB)
2292197107.jpg,3,Cassava Mosaic Disease (CMD)
2292375600.jpg,3,Cassava Mosaic Disease (CMD)
2292786340.jpg,3,Cassava Mosaic Disease (CMD)
2292792964.jpg,3,Cassava Mosaic Disease (CMD)
2293128439.jpg,3,Cassava Mosaic Disease (CMD)
2293304630.jpg,3,Cassava Mosaic Disease (CMD)
2293375436.jpg,3,Cassava Mosaic Disease (CMD)
2293555812.jpg,4,Healthy
2293657925.jpg,1,Cassava Brown Streak Disease (CBSD)
2293810835.jpg,3,Cassava Mosaic Disease (CMD)
2294026382.jpg,1,Cassava Brown Streak Disease (CBSD)
2294284199.jpg,2,Cassava Green Mottle (CGM)
2294473726.jpg,3,Cassava Mosaic Disease (CMD)
2294532767.jpg,3,Cassava Mosaic Disease (CMD)
2294604242.jpg,3,Cassava Mosaic Disease (CMD)
2294615213.jpg,1,Cassava Brown Streak Disease (CBSD)
2294882999.jpg,3,Cassava Mosaic Disease (CMD)
2295281657.jpg,1,Cassava Brown Streak Disease (CBSD)
2295305746.jpg,3,Cassava Mosaic Disease (CMD)
2295473688.jpg,3,Cassava Mosaic Disease (CMD)
2295549996.jpg,4,Healthy
2296087463.jpg,3,Cassava Mosaic Disease (CMD)
2296470866.jpg,4,Healthy
2296550892.jpg,3,Cassava Mosaic Disease (CMD)
229671896.jpg,3,Cassava Mosaic Disease (CMD)
2297160503.jpg,3,Cassava Mosaic Disease (CMD)
2297435998.jpg,1,Cassava Brown Streak Disease (CBSD)
2297466887.jpg,1,Cassava Brown Streak Disease (CBSD)
2297472102.jpg,4,Healthy
2297582762.jpg,3,Cassava Mosaic Disease (CMD)
2297653946.jpg,4,Healthy
2297731997.jpg,4,Healthy
2297909098.jpg,1,Cassava Brown Streak Disease (CBSD)
2297944103.jpg,3,Cassava Mosaic Disease (CMD)
2298308938.jpg,0,Cassava Bacterial Blight (CBB)
2298957089.jpg,1,Cassava Brown Streak Disease (CBSD)
2299480123.jpg,2,Cassava Green Mottle (CGM)
2299589132.jpg,3,Cassava Mosaic Disease (CMD)
2299892623.jpg,4,Healthy
2300222362.jpg,3,Cassava Mosaic Disease (CMD)
2300456902.jpg,4,Healthy
2300683900.jpg,3,Cassava Mosaic Disease (CMD)
2300783000.jpg,3,Cassava Mosaic Disease (CMD)
2301301726.jpg,3,Cassava Mosaic Disease (CMD)
230143861.jpg,3,Cassava Mosaic Disease (CMD)
2301563503.jpg,3,Cassava Mosaic Disease (CMD)
2301739298.jpg,3,Cassava Mosaic Disease (CMD)
2301906836.jpg,1,Cassava Brown Streak Disease (CBSD)
2301947677.jpg,3,Cassava Mosaic Disease (CMD)
2302050669.jpg,3,Cassava Mosaic Disease (CMD)
2302182518.jpg,3,Cassava Mosaic Disease (CMD)
2302273705.jpg,3,Cassava Mosaic Disease (CMD)
2302395970.jpg,4,Healthy
2302473877.jpg,3,Cassava Mosaic Disease (CMD)
230268028.jpg,1,Cassava Brown Streak Disease (CBSD)
230268037.jpg,1,Cassava Brown Streak Disease (CBSD)
2302696132.jpg,1,Cassava Brown Streak Disease (CBSD)
2302834762.jpg,3,Cassava Mosaic Disease (CMD)
2303070884.jpg,3,Cassava Mosaic Disease (CMD)
2303172633.jpg,3,Cassava Mosaic Disease (CMD)
2303513510.jpg,3,Cassava Mosaic Disease (CMD)
23042367.jpg,2,Cassava Green Mottle (CGM)
2305030489.jpg,3,Cassava Mosaic Disease (CMD)
2305330152.jpg,3,Cassava Mosaic Disease (CMD)
2305331091.jpg,3,Cassava Mosaic Disease (CMD)
2305707140.jpg,3,Cassava Mosaic Disease (CMD)
2305895487.jpg,3,Cassava Mosaic Disease (CMD)
2306010128.jpg,3,Cassava Mosaic Disease (CMD)
2306385345.jpg,4,Healthy
23064716.jpg,2,Cassava Green Mottle (CGM)
2306710719.jpg,2,Cassava Green Mottle (CGM)
2306755781.jpg,3,Cassava Mosaic Disease (CMD)
2306831624.jpg,3,Cassava Mosaic Disease (CMD)
2306958461.jpg,4,Healthy
2307052417.jpg,3,Cassava Mosaic Disease (CMD)
230708644.jpg,4,Healthy
2307171818.jpg,1,Cassava Brown Streak Disease (CBSD)
2307217723.jpg,4,Healthy
2307329953.jpg,3,Cassava Mosaic Disease (CMD)
2307565145.jpg,3,Cassava Mosaic Disease (CMD)
2307618342.jpg,3,Cassava Mosaic Disease (CMD)
2307687082.jpg,0,Cassava Bacterial Blight (CBB)
2307793957.jpg,3,Cassava Mosaic Disease (CMD)
2308142554.jpg,3,Cassava Mosaic Disease (CMD)
2308541209.jpg,4,Healthy
2308841380.jpg,0,Cassava Bacterial Blight (CBB)
230887462.jpg,3,Cassava Mosaic Disease (CMD)
2309270114.jpg,4,Healthy
2309592212.jpg,2,Cassava Green Mottle (CGM)
2309908274.jpg,3,Cassava Mosaic Disease (CMD)
2309955110.jpg,4,Healthy
231005253.jpg,4,Healthy
2310151729.jpg,3,Cassava Mosaic Disease (CMD)
2310387550.jpg,1,Cassava Brown Streak Disease (CBSD)
2310639649.jpg,3,Cassava Mosaic Disease (CMD)
2310976401.jpg,3,Cassava Mosaic Disease (CMD)
2311087793.jpg,3,Cassava Mosaic Disease (CMD)
231149252.jpg,3,Cassava Mosaic Disease (CMD)
2312397172.jpg,4,Healthy
2312410687.jpg,4,Healthy
231268038.jpg,3,Cassava Mosaic Disease (CMD)
2312841243.jpg,3,Cassava Mosaic Disease (CMD)
2312856534.jpg,3,Cassava Mosaic Disease (CMD)
2312874930.jpg,3,Cassava Mosaic Disease (CMD)
2312938681.jpg,3,Cassava Mosaic Disease (CMD)
2313023027.jpg,0,Cassava Bacterial Blight (CBB)
2313719569.jpg,3,Cassava Mosaic Disease (CMD)
2313757161.jpg,1,Cassava Brown Streak Disease (CBSD)
2313851666.jpg,4,Healthy
2313878593.jpg,3,Cassava Mosaic Disease (CMD)
2314042250.jpg,3,Cassava Mosaic Disease (CMD)
2314598518.jpg,3,Cassava Mosaic Disease (CMD)
231478617.jpg,3,Cassava Mosaic Disease (CMD)
2314927699.jpg,3,Cassava Mosaic Disease (CMD)
2314978790.jpg,3,Cassava Mosaic Disease (CMD)
2315268478.jpg,1,Cassava Brown Streak Disease (CBSD)
2315459950.jpg,3,Cassava Mosaic Disease (CMD)
2315485719.jpg,0,Cassava Bacterial Blight (CBB)
2315547753.jpg,3,Cassava Mosaic Disease (CMD)
2315549875.jpg,3,Cassava Mosaic Disease (CMD)
2315755156.jpg,3,Cassava Mosaic Disease (CMD)
2316157970.jpg,3,Cassava Mosaic Disease (CMD)
2316207756.jpg,3,Cassava Mosaic Disease (CMD)
2316499026.jpg,3,Cassava Mosaic Disease (CMD)
2316686282.jpg,3,Cassava Mosaic Disease (CMD)
2316863882.jpg,3,Cassava Mosaic Disease (CMD)
231687413.jpg,2,Cassava Green Mottle (CGM)
2317294943.jpg,3,Cassava Mosaic Disease (CMD)
2317549263.jpg,2,Cassava Green Mottle (CGM)
2317623527.jpg,3,Cassava Mosaic Disease (CMD)
2317789476.jpg,3,Cassava Mosaic Disease (CMD)
2318255553.jpg,0,Cassava Bacterial Blight (CBB)
2318257216.jpg,3,Cassava Mosaic Disease (CMD)
2318318884.jpg,3,Cassava Mosaic Disease (CMD)
2318645335.jpg,0,Cassava Bacterial Blight (CBB)
2318653879.jpg,3,Cassava Mosaic Disease (CMD)
2318861045.jpg,2,Cassava Green Mottle (CGM)
2318923331.jpg,3,Cassava Mosaic Disease (CMD)
2318962607.jpg,3,Cassava Mosaic Disease (CMD)
2319458311.jpg,3,Cassava Mosaic Disease (CMD)
2319594231.jpg,1,Cassava Brown Streak Disease (CBSD)
2319634865.jpg,2,Cassava Green Mottle (CGM)
2319698131.jpg,4,Healthy
2319781928.jpg,2,Cassava Green Mottle (CGM)
2319938868.jpg,3,Cassava Mosaic Disease (CMD)
2320107173.jpg,1,Cassava Brown Streak Disease (CBSD)
2320471703.jpg,1,Cassava Brown Streak Disease (CBSD)
2320602332.jpg,3,Cassava Mosaic Disease (CMD)
232064940.jpg,1,Cassava Brown Streak Disease (CBSD)
2321051576.jpg,3,Cassava Mosaic Disease (CMD)
2321343793.jpg,3,Cassava Mosaic Disease (CMD)
2321358067.jpg,0,Cassava Bacterial Blight (CBB)
2321394894.jpg,3,Cassava Mosaic Disease (CMD)
2321458.jpg,3,Cassava Mosaic Disease (CMD)
2321561493.jpg,4,Healthy
2321669192.jpg,1,Cassava Brown Streak Disease (CBSD)
2321688265.jpg,3,Cassava Mosaic Disease (CMD)
2321781860.jpg,3,Cassava Mosaic Disease (CMD)
2321816432.jpg,3,Cassava Mosaic Disease (CMD)
2321881584.jpg,1,Cassava Brown Streak Disease (CBSD)
2321958432.jpg,3,Cassava Mosaic Disease (CMD)
2321993342.jpg,3,Cassava Mosaic Disease (CMD)
2322017593.jpg,1,Cassava Brown Streak Disease (CBSD)
2322385914.jpg,3,Cassava Mosaic Disease (CMD)
2322439652.jpg,3,Cassava Mosaic Disease (CMD)
2322452117.jpg,3,Cassava Mosaic Disease (CMD)
2322601993.jpg,2,Cassava Green Mottle (CGM)
2322648286.jpg,3,Cassava Mosaic Disease (CMD)
2322664603.jpg,3,Cassava Mosaic Disease (CMD)
2323067942.jpg,3,Cassava Mosaic Disease (CMD)
2323114986.jpg,3,Cassava Mosaic Disease (CMD)
2323359188.jpg,1,Cassava Brown Streak Disease (CBSD)
2323474464.jpg,3,Cassava Mosaic Disease (CMD)
232348694.jpg,1,Cassava Brown Streak Disease (CBSD)
2323728288.jpg,4,Healthy
2323920389.jpg,3,Cassava Mosaic Disease (CMD)
2323936.jpg,2,Cassava Green Mottle (CGM)
2323982153.jpg,3,Cassava Mosaic Disease (CMD)
2324073630.jpg,1,Cassava Brown Streak Disease (CBSD)
2324130326.jpg,4,Healthy
232417860.jpg,3,Cassava Mosaic Disease (CMD)
2324206704.jpg,2,Cassava Green Mottle (CGM)
2324363377.jpg,2,Cassava Green Mottle (CGM)
2324445131.jpg,3,Cassava Mosaic Disease (CMD)
2324471085.jpg,3,Cassava Mosaic Disease (CMD)
232455109.jpg,3,Cassava Mosaic Disease (CMD)
2324786048.jpg,3,Cassava Mosaic Disease (CMD)
2324804154.jpg,3,Cassava Mosaic Disease (CMD)
232481441.jpg,3,Cassava Mosaic Disease (CMD)
2325593378.jpg,0,Cassava Bacterial Blight (CBB)
2325593465.jpg,4,Healthy
2325628787.jpg,3,Cassava Mosaic Disease (CMD)
2325685392.jpg,3,Cassava Mosaic Disease (CMD)
23257124.jpg,3,Cassava Mosaic Disease (CMD)
2325740169.jpg,3,Cassava Mosaic Disease (CMD)
2325837844.jpg,3,Cassava Mosaic Disease (CMD)
232596456.jpg,3,Cassava Mosaic Disease (CMD)
2326017178.jpg,2,Cassava Green Mottle (CGM)
2326364100.jpg,3,Cassava Mosaic Disease (CMD)
2326411546.jpg,4,Healthy
2326585522.jpg,1,Cassava Brown Streak Disease (CBSD)
2326806135.jpg,3,Cassava Mosaic Disease (CMD)
2326873533.jpg,4,Healthy
2326914865.jpg,0,Cassava Bacterial Blight (CBB)
2327104928.jpg,4,Healthy
232710623.jpg,1,Cassava Brown Streak Disease (CBSD)
2327192036.jpg,3,Cassava Mosaic Disease (CMD)
2327226384.jpg,3,Cassava Mosaic Disease (CMD)
2327293585.jpg,3,Cassava Mosaic Disease (CMD)
2327453355.jpg,2,Cassava Green Mottle (CGM)
2327457311.jpg,2,Cassava Green Mottle (CGM)
2328106144.jpg,1,Cassava Brown Streak Disease (CBSD)
2328232125.jpg,3,Cassava Mosaic Disease (CMD)
2328271212.jpg,3,Cassava Mosaic Disease (CMD)
2328599167.jpg,3,Cassava Mosaic Disease (CMD)
2328883728.jpg,1,Cassava Brown Streak Disease (CBSD)
2328958801.jpg,3,Cassava Mosaic Disease (CMD)
2329255732.jpg,4,Healthy
2329257679.jpg,4,Healthy
2329316953.jpg,3,Cassava Mosaic Disease (CMD)
2329535405.jpg,3,Cassava Mosaic Disease (CMD)
2329646765.jpg,3,Cassava Mosaic Disease (CMD)
2329701808.jpg,3,Cassava Mosaic Disease (CMD)
2329782169.jpg,3,Cassava Mosaic Disease (CMD)
2329835319.jpg,3,Cassava Mosaic Disease (CMD)
2329850853.jpg,4,Healthy
232991186.jpg,2,Cassava Green Mottle (CGM)
2330146659.jpg,2,Cassava Green Mottle (CGM)
2330158228.jpg,3,Cassava Mosaic Disease (CMD)
2330424994.jpg,3,Cassava Mosaic Disease (CMD)
2330493455.jpg,3,Cassava Mosaic Disease (CMD)
2330534234.jpg,0,Cassava Bacterial Blight (CBB)
2330817048.jpg,3,Cassava Mosaic Disease (CMD)
2330851012.jpg,2,Cassava Green Mottle (CGM)
2330997994.jpg,3,Cassava Mosaic Disease (CMD)
2331038619.jpg,3,Cassava Mosaic Disease (CMD)
2331047582.jpg,3,Cassava Mosaic Disease (CMD)
2331205714.jpg,2,Cassava Green Mottle (CGM)
2331763363.jpg,3,Cassava Mosaic Disease (CMD)
2332024831.jpg,1,Cassava Brown Streak Disease (CBSD)
2333065966.jpg,2,Cassava Green Mottle (CGM)
2333079073.jpg,4,Healthy
2333203081.jpg,3,Cassava Mosaic Disease (CMD)
2333207631.jpg,3,Cassava Mosaic Disease (CMD)
2333536768.jpg,3,Cassava Mosaic Disease (CMD)
2333596954.jpg,3,Cassava Mosaic Disease (CMD)
2333620878.jpg,3,Cassava Mosaic Disease (CMD)
2333701090.jpg,1,Cassava Brown Streak Disease (CBSD)
2333760008.jpg,2,Cassava Green Mottle (CGM)
2333905291.jpg,1,Cassava Brown Streak Disease (CBSD)
2334618381.jpg,2,Cassava Green Mottle (CGM)
2334816415.jpg,3,Cassava Mosaic Disease (CMD)
2334840744.jpg,1,Cassava Brown Streak Disease (CBSD)
2335461038.jpg,3,Cassava Mosaic Disease (CMD)
2335483518.jpg,3,Cassava Mosaic Disease (CMD)
2335595737.jpg,4,Healthy
2335748630.jpg,3,Cassava Mosaic Disease (CMD)
2336286082.jpg,3,Cassava Mosaic Disease (CMD)
2336293971.jpg,3,Cassava Mosaic Disease (CMD)
2336439281.jpg,4,Healthy
233658353.jpg,3,Cassava Mosaic Disease (CMD)
2337283974.jpg,3,Cassava Mosaic Disease (CMD)
2337385622.jpg,3,Cassava Mosaic Disease (CMD)
2337486682.jpg,3,Cassava Mosaic Disease (CMD)
2337524208.jpg,3,Cassava Mosaic Disease (CMD)
2337628100.jpg,1,Cassava Brown Streak Disease (CBSD)
2337783115.jpg,3,Cassava Mosaic Disease (CMD)
2337801831.jpg,3,Cassava Mosaic Disease (CMD)
2338166652.jpg,3,Cassava Mosaic Disease (CMD)
2338213285.jpg,2,Cassava Green Mottle (CGM)
2338294398.jpg,3,Cassava Mosaic Disease (CMD)
2338676857.jpg,3,Cassava Mosaic Disease (CMD)
2338909428.jpg,3,Cassava Mosaic Disease (CMD)
2338923245.jpg,0,Cassava Bacterial Blight (CBB)
2338929096.jpg,3,Cassava Mosaic Disease (CMD)
2339078999.jpg,3,Cassava Mosaic Disease (CMD)
2339140674.jpg,3,Cassava Mosaic Disease (CMD)
2339196209.jpg,4,Healthy
2339434665.jpg,0,Cassava Bacterial Blight (CBB)
2339596137.jpg,3,Cassava Mosaic Disease (CMD)
2339597850.jpg,2,Cassava Green Mottle (CGM)
2340269019.jpg,4,Healthy
2340567748.jpg,3,Cassava Mosaic Disease (CMD)
2340576702.jpg,4,Healthy
2340696142.jpg,3,Cassava Mosaic Disease (CMD)
2341091346.jpg,3,Cassava Mosaic Disease (CMD)
2341588461.jpg,3,Cassava Mosaic Disease (CMD)
2341674126.jpg,3,Cassava Mosaic Disease (CMD)
2342166516.jpg,3,Cassava Mosaic Disease (CMD)
2342424711.jpg,2,Cassava Green Mottle (CGM)
2342455447.jpg,0,Cassava Bacterial Blight (CBB)
2342479834.jpg,3,Cassava Mosaic Disease (CMD)
2342505190.jpg,3,Cassava Mosaic Disease (CMD)
2342506991.jpg,2,Cassava Green Mottle (CGM)
2342719124.jpg,3,Cassava Mosaic Disease (CMD)
2342730334.jpg,3,Cassava Mosaic Disease (CMD)
2342986472.jpg,2,Cassava Green Mottle (CGM)
2343109986.jpg,1,Cassava Brown Streak Disease (CBSD)
2343151554.jpg,3,Cassava Mosaic Disease (CMD)
2343533524.jpg,2,Cassava Green Mottle (CGM)
2343661462.jpg,3,Cassava Mosaic Disease (CMD)
2343718716.jpg,3,Cassava Mosaic Disease (CMD)
234373089.jpg,3,Cassava Mosaic Disease (CMD)
2343776715.jpg,0,Cassava Bacterial Blight (CBB)
234399557.jpg,4,Healthy
234405465.jpg,1,Cassava Brown Streak Disease (CBSD)
2344308543.jpg,3,Cassava Mosaic Disease (CMD)
2344357016.jpg,4,Healthy
2344567219.jpg,0,Cassava Bacterial Blight (CBB)
2344592304.jpg,4,Healthy
2344766370.jpg,4,Healthy
234486821.jpg,3,Cassava Mosaic Disease (CMD)
2344929083.jpg,1,Cassava Brown Streak Disease (CBSD)
234496003.jpg,3,Cassava Mosaic Disease (CMD)
2345003518.jpg,1,Cassava Brown Streak Disease (CBSD)
2345007485.jpg,3,Cassava Mosaic Disease (CMD)
2345503598.jpg,3,Cassava Mosaic Disease (CMD)
2345756157.jpg,3,Cassava Mosaic Disease (CMD)
2346225586.jpg,2,Cassava Green Mottle (CGM)
2346244261.jpg,3,Cassava Mosaic Disease (CMD)
2346713566.jpg,3,Cassava Mosaic Disease (CMD)
2346788567.jpg,3,Cassava Mosaic Disease (CMD)
2347037754.jpg,2,Cassava Green Mottle (CGM)
2347169881.jpg,3,Cassava Mosaic Disease (CMD)
2347232613.jpg,3,Cassava Mosaic Disease (CMD)
2347334555.jpg,2,Cassava Green Mottle (CGM)
234735395.jpg,2,Cassava Green Mottle (CGM)
2347507765.jpg,3,Cassava Mosaic Disease (CMD)
2347718160.jpg,0,Cassava Bacterial Blight (CBB)
2348020586.jpg,2,Cassava Green Mottle (CGM)
2348376620.jpg,4,Healthy
2348415590.jpg,3,Cassava Mosaic Disease (CMD)
234859800.jpg,3,Cassava Mosaic Disease (CMD)
2348678150.jpg,3,Cassava Mosaic Disease (CMD)
2348689406.jpg,3,Cassava Mosaic Disease (CMD)
2348826586.jpg,4,Healthy
2348917389.jpg,3,Cassava Mosaic Disease (CMD)
2348988517.jpg,3,Cassava Mosaic Disease (CMD)
2349014698.jpg,3,Cassava Mosaic Disease (CMD)
2349124978.jpg,2,Cassava Green Mottle (CGM)
