image_id,label,class_name
49440106.jpg,3,Cassava Mosaic Disease (CMD)
2429949557.jpg,3,Cassava Mosaic Disease (CMD)
2465451317.jpg,3,Cassava Mosaic Disease (CMD)
593092759.jpg,3,Cassava Mosaic Disease (CMD)
3944665057.jpg,3,Cassava Mosaic Disease (CMD)
1576606254.jpg,0,Cassava Bacterial Blight (CBB)
2889124481.jpg,3,Cassava Mosaic Disease (CMD)
3521311489.jpg,3,Cassava Mosaic Disease (CMD)
1829820794.jpg,3,Cassava Mosaic Disease (CMD)
2737692918.jpg,0,Cassava Bacterial Blight (CBB)
851527428.jpg,3,Cassava Mosaic Disease (CMD)
461442834.jpg,4,Healthy
3831055532.jpg,4,Healthy
3622486808.jpg,0,Cassava Bacterial Blight (CBB)
813688651.jpg,3,Cassava Mosaic Disease (CMD)
2753540167.jpg,3,Cassava Mosaic Disease (CMD)
3529904728.jpg,2,Cassava Green Mottle (CGM)
167737028.jpg,3,Cassava Mosaic Disease (CMD)
2718731433.jpg,3,Cassava Mosaic Disease (CMD)
987080644.jpg,0,Cassava Bacterial Blight (CBB)
1988989222.jpg,3,Cassava Mosaic Disease (CMD)
2567112394.jpg,3,Cassava Mosaic Disease (CMD)
424686742.jpg,0,Cassava Bacterial Blight (CBB)
2308541209.jpg,4,Healthy
830812751.jpg,0,Cassava Bacterial Blight (CBB)
2700996654.jpg,3,Cassava Mosaic Disease (CMD)
3918738167.jpg,2,Cassava Green Mottle (CGM)
407043133.jpg,4,Healthy
3097618200.jpg,3,Cassava Mosaic Disease (CMD)
2724161068.jpg,1,Cassava Brown Streak Disease (CBSD)
4175172679.jpg,3,Cassava Mosaic Disease (CMD)
3575454686.jpg,4,Healthy
2000281372.jpg,3,Cassava Mosaic Disease (CMD)
4185096944.jpg,3,Cassava Mosaic Disease (CMD)
687693766.jpg,1,Cassava Brown Streak Disease (CBSD)
4096334049.jpg,3,Cassava Mosaic Disease (CMD)
1844952101.jpg,1,Cassava Brown Streak Disease (CBSD)
242977763.jpg,3,Cassava Mosaic Disease (CMD)
994621972.jpg,3,Cassava Mosaic Disease (CMD)
350475912.jpg,4,Healthy
3330498442.jpg,2,Cassava Green Mottle (CGM)
3409768955.jpg,3,Cassava Mosaic Disease (CMD)
3677539514.jpg,1,Cassava Brown Streak Disease (CBSD)
1697686420.jpg,4,Healthy
199104607.jpg,1,Cassava Brown Streak Disease (CBSD)
2878494248.jpg,3,Cassava Mosaic Disease (CMD)
2195231837.jpg,3,Cassava Mosaic Disease (CMD)
2164751945.jpg,3,Cassava Mosaic Disease (CMD)
3665306245.jpg,4,Healthy
2747822505.jpg,3,Cassava Mosaic Disease (CMD)
2264010763.jpg,3,Cassava Mosaic Disease (CMD)
2717285878.jpg,3,Cassava Mosaic Disease (CMD)
3966975834.jpg,2,Cassava Green Mottle (CGM)
1951683874.jpg,1,Cassava Brown Streak Disease (CBSD)
2679366834.jpg,3,Cassava Mosaic Disease (CMD)
1641786362.jpg,2,Cassava Green Mottle (CGM)
2386110044.jpg,3,Cassava Mosaic Disease (CMD)
2209572670.jpg,0,Cassava Bacterial Blight (CBB)
2103377248.jpg,3,Cassava Mosaic Disease (CMD)
793897139.jpg,3,Cassava Mosaic Disease (CMD)
1870606014.jpg,4,Healthy
732560190.jpg,2,Cassava Green Mottle (CGM)
3999919472.jpg,3,Cassava Mosaic Disease (CMD)
2208840546.jpg,3,Cassava Mosaic Disease (CMD)
3685314761.jpg,3,Cassava Mosaic Disease (CMD)
999998473.jpg,4,Healthy
2904271426.jpg,3,Cassava Mosaic Disease (CMD)
2385443091.jpg,2,Cassava Green Mottle (CGM)
1980226433.jpg,3,Cassava Mosaic Disease (CMD)
599325048.jpg,0,Cassava Bacterial Blight (CBB)
3528124006.jpg,3,Cassava Mosaic Disease (CMD)
3151010218.jpg,4,Healthy
257093847.jpg,2,Cassava Green Mottle (CGM)
2763974750.jpg,2,Cassava Green Mottle (CGM)
4105662619.jpg,3,Cassava Mosaic Disease (CMD)
3974455402.jpg,3,Cassava Mosaic Disease (CMD)
1754540967.jpg,3,Cassava Mosaic Disease (CMD)
2870340497.jpg,1,Cassava Brown Streak Disease (CBSD)
1982702143.jpg,3,Cassava Mosaic Disease (CMD)
3899103112.jpg,3,Cassava Mosaic Disease (CMD)
3357990838.jpg,3,Cassava Mosaic Disease (CMD)
2849738435.jpg,3,Cassava Mosaic Disease (CMD)
201201648.jpg,3,Cassava Mosaic Disease (CMD)
329537170.jpg,3,Cassava Mosaic Disease (CMD)
2765109909.jpg,4,Healthy
4291798124.jpg,2,Cassava Green Mottle (CGM)
241455389.jpg,1,Cassava Brown Streak Disease (CBSD)
3594707809.jpg,3,Cassava Mosaic Disease (CMD)
571189248.jpg,3,Cassava Mosaic Disease (CMD)
3991703391.jpg,3,Cassava Mosaic Disease (CMD)
2444106411.jpg,1,Cassava Brown Streak Disease (CBSD)
4088071692.jpg,3,Cassava Mosaic Disease (CMD)
622599265.jpg,3,Cassava Mosaic Disease (CMD)
3892421662.jpg,3,Cassava Mosaic Disease (CMD)
2673180218.jpg,3,Cassava Mosaic Disease (CMD)
3630665946.jpg,4,Healthy
1817835614.jpg,1,Cassava Brown Streak Disease (CBSD)
1857660206.jpg,3,Cassava Mosaic Disease (CMD)
811696349.jpg,3,Cassava Mosaic Disease (CMD)
456464390.jpg,3,Cassava Mosaic Disease (CMD)
2682555583.jpg,3,Cassava Mosaic Disease (CMD)
969194504.jpg,3,Cassava Mosaic Disease (CMD)
3221582204.jpg,3,Cassava Mosaic Disease (CMD)
294745170.jpg,3,Cassava Mosaic Disease (CMD)
3435254116.jpg,3,Cassava Mosaic Disease (CMD)
2595356168.jpg,3,Cassava Mosaic Disease (CMD)
3083319765.jpg,3,Cassava Mosaic Disease (CMD)
4291924776.jpg,4,Healthy
59894282.jpg,4,Healthy
307854780.jpg,3,Cassava Mosaic Disease (CMD)
1974404627.jpg,3,Cassava Mosaic Disease (CMD)
2799462871.jpg,3,Cassava Mosaic Disease (CMD)
603736760.jpg,3,Cassava Mosaic Disease (CMD)
2352335642.jpg,3,Cassava Mosaic Disease (CMD)
805005298.jpg,3,Cassava Mosaic Disease (CMD)
4253189039.jpg,1,Cassava Brown Streak Disease (CBSD)
4173578063.jpg,3,Cassava Mosaic Disease (CMD)
555882055.jpg,1,Cassava Brown Streak Disease (CBSD)
2962905359.jpg,3,Cassava Mosaic Disease (CMD)
2156442432.jpg,3,Cassava Mosaic Disease (CMD)
908540232.jpg,3,Cassava Mosaic Disease (CMD)
381118833.jpg,3,Cassava Mosaic Disease (CMD)
2483192748.jpg,3,Cassava Mosaic Disease (CMD)
74571802.jpg,4,Healthy
3874878415.jpg,3,Cassava Mosaic Disease (CMD)
3412658423.jpg,3,Cassava Mosaic Disease (CMD)
2646122110.jpg,3,Cassava Mosaic Disease (CMD)
2003860919.jpg,3,Cassava Mosaic Disease (CMD)
3961117682.jpg,1,Cassava Brown Streak Disease (CBSD)
3357913578.jpg,3,Cassava Mosaic Disease (CMD)
3713078726.jpg,3,Cassava Mosaic Disease (CMD)
1620448232.jpg,3,Cassava Mosaic Disease (CMD)
3591683248.jpg,0,Cassava Bacterial Blight (CBB)
2382752412.jpg,3,Cassava Mosaic Disease (CMD)
4136833908.jpg,1,Cassava Brown Streak Disease (CBSD)
4256620425.jpg,3,Cassava Mosaic Disease (CMD)
4068888153.jpg,3,Cassava Mosaic Disease (CMD)
3211443011.jpg,1,Cassava Brown Streak Disease (CBSD)
519569660.jpg,2,Cassava Green Mottle (CGM)
2173499031.jpg,3,Cassava Mosaic Disease (CMD)
2433407680.jpg,3,Cassava Mosaic Disease (CMD)
3752024211.jpg,1,Cassava Brown Streak Disease (CBSD)
5430583.jpg,3,Cassava Mosaic Disease (CMD)
694303061.jpg,3,Cassava Mosaic Disease (CMD)
695167489.jpg,0,Cassava Bacterial Blight (CBB)
227385036.jpg,2,Cassava Green Mottle (CGM)
3059290007.jpg,4,Healthy
2444460528.jpg,3,Cassava Mosaic Disease (CMD)
1882080819.jpg,3,Cassava Mosaic Disease (CMD)
3305232077.jpg,1,Cassava Brown Streak Disease (CBSD)
1680657766.jpg,2,Cassava Green Mottle (CGM)
2666280615.jpg,3,Cassava Mosaic Disease (CMD)
443215881.jpg,2,Cassava Green Mottle (CGM)
2289779242.jpg,3,Cassava Mosaic Disease (CMD)
269713568.jpg,1,Cassava Brown Streak Disease (CBSD)
2860693015.jpg,2,Cassava Green Mottle (CGM)
1868445246.jpg,4,Healthy
3805606853.jpg,3,Cassava Mosaic Disease (CMD)
3400328693.jpg,3,Cassava Mosaic Disease (CMD)
2222998086.jpg,2,Cassava Green Mottle (CGM)
2256445671.jpg,3,Cassava Mosaic Disease (CMD)
997973414.jpg,1,Cassava Brown Streak Disease (CBSD)
3343671398.jpg,4,Healthy
766741415.jpg,3,Cassava Mosaic Disease (CMD)
2287436333.jpg,3,Cassava Mosaic Disease (CMD)
3852514218.jpg,2,Cassava Green Mottle (CGM)
2473268326.jpg,0,Cassava Bacterial Blight (CBB)
4237100244.jpg,3,Cassava Mosaic Disease (CMD)
1820923810.jpg,3,Cassava Mosaic Disease (CMD)
2591969481.jpg,0,Cassava Bacterial Blight (CBB)
3416568166.jpg,0,Cassava Bacterial Blight (CBB)
2885564001.jpg,3,Cassava Mosaic Disease (CMD)
3233897514.jpg,1,Cassava Brown Streak Disease (CBSD)
2118892329.jpg,4,Healthy
3757788841.jpg,3,Cassava Mosaic Disease (CMD)
2674932619.jpg,3,Cassava Mosaic Disease (CMD)
847938979.jpg,4,Healthy
514040790.jpg,3,Cassava Mosaic Disease (CMD)
3597180880.jpg,3,Cassava Mosaic Disease (CMD)
948559323.jpg,0,Cassava Bacterial Blight (CBB)
4091748271.jpg,1,Cassava Brown Streak Disease (CBSD)
918168306.jpg,3,Cassava Mosaic Disease (CMD)
2724554893.jpg,3,Cassava Mosaic Disease (CMD)
3817704326.jpg,3,Cassava Mosaic Disease (CMD)
2608202173.jpg,3,Cassava Mosaic Disease (CMD)
2202207984.jpg,3,Cassava Mosaic Disease (CMD)
1606670390.jpg,3,Cassava Mosaic Disease (CMD)
412390858.jpg,2,Cassava Green Mottle (CGM)
827284043.jpg,3,Cassava Mosaic Disease (CMD)
888266861.jpg,1,Cassava Brown Streak Disease (CBSD)
82105739.jpg,2,Cassava Green Mottle (CGM)
3453071010.jpg,4,Healthy
3630227153.jpg,3,Cassava Mosaic Disease (CMD)
4060802139.jpg,0,Cassava Bacterial Blight (CBB)
1602370906.jpg,3,Cassava Mosaic Disease (CMD)
2327104928.jpg,4,Healthy
244543629.jpg,3,Cassava Mosaic Disease (CMD)
2800374869.jpg,3,Cassava Mosaic Disease (CMD)
495769274.jpg,3,Cassava Mosaic Disease (CMD)
90543852.jpg,3,Cassava Mosaic Disease (CMD)
3826311203.jpg,3,Cassava Mosaic Disease (CMD)
4228517372.jpg,3,Cassava Mosaic Disease (CMD)
414587008.jpg,3,Cassava Mosaic Disease (CMD)
2982385664.jpg,1,Cassava Brown Streak Disease (CBSD)
424999624.jpg,3,Cassava Mosaic Disease (CMD)
42026505.jpg,0,Cassava Bacterial Blight (CBB)
547270823.jpg,3,Cassava Mosaic Disease (CMD)
2745137137.jpg,3,Cassava Mosaic Disease (CMD)
3925441906.jpg,3,Cassava Mosaic Disease (CMD)
3102370100.jpg,4,Healthy
986965803.jpg,0,Cassava Bacterial Blight (CBB)
2474746012.jpg,4,Healthy
2640230641.jpg,3,Cassava Mosaic Disease (CMD)
3107630524.jpg,3,Cassava Mosaic Disease (CMD)
595384865.jpg,1,Cassava Brown Streak Disease (CBSD)
954749288.jpg,4,Healthy
3455295356.jpg,3,Cassava Mosaic Disease (CMD)
2138380512.jpg,3,Cassava Mosaic Disease (CMD)
803873425.jpg,1,Cassava Brown Streak Disease (CBSD)
2281738787.jpg,3,Cassava Mosaic Disease (CMD)
226294252.jpg,3,Cassava Mosaic Disease (CMD)
759559409.jpg,1,Cassava Brown Streak Disease (CBSD)
3128583938.jpg,1,Cassava Brown Streak Disease (CBSD)
2337385622.jpg,3,Cassava Mosaic Disease (CMD)
761719454.jpg,3,Cassava Mosaic Disease (CMD)
2389613525.jpg,3,Cassava Mosaic Disease (CMD)
3722195548.jpg,3,Cassava Mosaic Disease (CMD)
3823683287.jpg,2,Cassava Green Mottle (CGM)
2431664846.jpg,3,Cassava Mosaic Disease (CMD)
2042745547.jpg,3,Cassava Mosaic Disease (CMD)
716467114.jpg,2,Cassava Green Mottle (CGM)
683096346.jpg,3,Cassava Mosaic Disease (CMD)
3398825087.jpg,0,Cassava Bacterial Blight (CBB)
1937240444.jpg,2,Cassava Green Mottle (CGM)
4119520540.jpg,3,Cassava Mosaic Disease (CMD)
2813469800.jpg,3,Cassava Mosaic Disease (CMD)
4207507257.jpg,4,Healthy
2866106633.jpg,3,Cassava Mosaic Disease (CMD)
3059834249.jpg,3,Cassava Mosaic Disease (CMD)
3448635186.jpg,3,Cassava Mosaic Disease (CMD)
2054719137.jpg,3,Cassava Mosaic Disease (CMD)
2260460957.jpg,3,Cassava Mosaic Disease (CMD)
2618280590.jpg,4,Healthy
1612152421.jpg,3,Cassava Mosaic Disease (CMD)
1674972630.jpg,2,Cassava Green Mottle (CGM)
296446823.jpg,3,Cassava Mosaic Disease (CMD)
886449535.jpg,0,Cassava Bacterial Blight (CBB)
3037869228.jpg,3,Cassava Mosaic Disease (CMD)
2917694198.jpg,3,Cassava Mosaic Disease (CMD)
3031971659.jpg,3,Cassava Mosaic Disease (CMD)
3303796327.jpg,3,Cassava Mosaic Disease (CMD)
1660477891.jpg,3,Cassava Mosaic Disease (CMD)
3801909688.jpg,3,Cassava Mosaic Disease (CMD)
1870385338.jpg,3,Cassava Mosaic Disease (CMD)
4113678968.jpg,2,Cassava Green Mottle (CGM)
3142330263.jpg,3,Cassava Mosaic Disease (CMD)
2617765379.jpg,0,Cassava Bacterial Blight (CBB)
4233314988.jpg,4,Healthy
2969200705.jpg,1,Cassava Brown Streak Disease (CBSD)
2268050032.jpg,3,Cassava Mosaic Disease (CMD)
3555694863.jpg,4,Healthy
745792080.jpg,3,Cassava Mosaic Disease (CMD)
3366933888.jpg,3,Cassava Mosaic Disease (CMD)
2691672185.jpg,3,Cassava Mosaic Disease (CMD)
1902246685.jpg,2,Cassava Green Mottle (CGM)
1959325934.jpg,3,Cassava Mosaic Disease (CMD)
3594319135.jpg,2,Cassava Green Mottle (CGM)
2525317901.jpg,3,Cassava Mosaic Disease (CMD)
3496923861.jpg,3,Cassava Mosaic Disease (CMD)
545763549.jpg,4,Healthy
2213611476.jpg,1,Cassava Brown Streak Disease (CBSD)
209171639.jpg,3,Cassava Mosaic Disease (CMD)
3428953677.jpg,3,Cassava Mosaic Disease (CMD)
2500939738.jpg,1,Cassava Brown Streak Disease (CBSD)
4042496889.jpg,2,Cassava Green Mottle (CGM)
1938715150.jpg,2,Cassava Green Mottle (CGM)
2546067833.jpg,3,Cassava Mosaic Disease (CMD)
61216809.jpg,3,Cassava Mosaic Disease (CMD)
3224993306.jpg,3,Cassava Mosaic Disease (CMD)
2089741702.jpg,3,Cassava Mosaic Disease (CMD)
2141005261.jpg,3,Cassava Mosaic Disease (CMD)
689866725.jpg,3,Cassava Mosaic Disease (CMD)
3469814138.jpg,3,Cassava Mosaic Disease (CMD)
296641971.jpg,3,Cassava Mosaic Disease (CMD)
4245683638.jpg,4,Healthy
979574790.jpg,1,Cassava Brown Streak Disease (CBSD)
3474078431.jpg,3,Cassava Mosaic Disease (CMD)
3866571802.jpg,0,Cassava Bacterial Blight (CBB)
3162528131.jpg,3,Cassava Mosaic Disease (CMD)
2919893259.jpg,2,Cassava Green Mottle (CGM)
2253584700.jpg,1,Cassava Brown Streak Disease (CBSD)
2229690710.jpg,3,Cassava Mosaic Disease (CMD)
1969270538.jpg,2,Cassava Green Mottle (CGM)
3065582902.jpg,3,Cassava Mosaic Disease (CMD)
3296169925.jpg,3,Cassava Mosaic Disease (CMD)
3785545560.jpg,3,Cassava Mosaic Disease (CMD)
2978135052.jpg,2,Cassava Green Mottle (CGM)
3911343198.jpg,4,Healthy
595835562.jpg,4,Healthy
3763388543.jpg,3,Cassava Mosaic Disease (CMD)
3007566713.jpg,0,Cassava Bacterial Blight (CBB)
2422491518.jpg,3,Cassava Mosaic Disease (CMD)
3993445930.jpg,1,Cassava Brown Streak Disease (CBSD)
3731977760.jpg,3,Cassava Mosaic Disease (CMD)
3511281649.jpg,1,Cassava Brown Streak Disease (CBSD)
194035212.jpg,3,Cassava Mosaic Disease (CMD)
485496455.jpg,3,Cassava Mosaic Disease (CMD)
1815863009.jpg,4,Healthy
2618313082.jpg,1,Cassava Brown Streak Disease (CBSD)
2428748411.jpg,3,Cassava Mosaic Disease (CMD)
3952426045.jpg,3,Cassava Mosaic Disease (CMD)
2510426840.jpg,2,Cassava Green Mottle (CGM)
1762982108.jpg,3,Cassava Mosaic Disease (CMD)
898210047.jpg,3,Cassava Mosaic Disease (CMD)
1890479595.jpg,3,Cassava Mosaic Disease (CMD)
2241165356.jpg,3,Cassava Mosaic Disease (CMD)
4140381716.jpg,3,Cassava Mosaic Disease (CMD)
988318054.jpg,4,Healthy
830772376.jpg,3,Cassava Mosaic Disease (CMD)
3480553170.jpg,3,Cassava Mosaic Disease (CMD)
266548434.jpg,1,Cassava Brown Streak Disease (CBSD)
1799764071.jpg,3,Cassava Mosaic Disease (CMD)
3779623554.jpg,4,Healthy
987098553.jpg,1,Cassava Brown Streak Disease (CBSD)
3283270801.jpg,4,Healthy
3319077836.jpg,1,Cassava Brown Streak Disease (CBSD)
1643057033.jpg,3,Cassava Mosaic Disease (CMD)
41327518.jpg,3,Cassava Mosaic Disease (CMD)
1617688706.jpg,3,Cassava Mosaic Disease (CMD)
3055614106.jpg,3,Cassava Mosaic Disease (CMD)
1856743882.jpg,3,Cassava Mosaic Disease (CMD)
3235584529.jpg,3,Cassava Mosaic Disease (CMD)
3195215192.jpg,0,Cassava Bacterial Blight (CBB)
3441642787.jpg,3,Cassava Mosaic Disease (CMD)
1846294489.jpg,3,Cassava Mosaic Disease (CMD)
4107677180.jpg,3,Cassava Mosaic Disease (CMD)
976680630.jpg,3,Cassava Mosaic Disease (CMD)
253218787.jpg,1,Cassava Brown Streak Disease (CBSD)
1946961119.jpg,3,Cassava Mosaic Disease (CMD)
3809761215.jpg,3,Cassava Mosaic Disease (CMD)
3575732526.jpg,2,Cassava Green Mottle (CGM)
3384690676.jpg,1,Cassava Brown Streak Disease (CBSD)
2269735086.jpg,1,Cassava Brown Streak Disease (CBSD)
1676416724.jpg,3,Cassava Mosaic Disease (CMD)
2041011559.jpg,3,Cassava Mosaic Disease (CMD)
548402353.jpg,3,Cassava Mosaic Disease (CMD)
768744313.jpg,2,Cassava Green Mottle (CGM)
4045142021.jpg,3,Cassava Mosaic Disease (CMD)
2945240485.jpg,3,Cassava Mosaic Disease (CMD)
2206161094.jpg,4,Healthy
3296239193.jpg,2,Cassava Green Mottle (CGM)
3370367169.jpg,2,Cassava Green Mottle (CGM)
683136495.jpg,3,Cassava Mosaic Disease (CMD)
3316789883.jpg,3,Cassava Mosaic Disease (CMD)
2365464309.jpg,4,Healthy
1933911755.jpg,2,Cassava Green Mottle (CGM)
2421154857.jpg,3,Cassava Mosaic Disease (CMD)
2632382068.jpg,1,Cassava Brown Streak Disease (CBSD)
3666803306.jpg,3,Cassava Mosaic Disease (CMD)
775831061.jpg,0,Cassava Bacterial Blight (CBB)
3303186178.jpg,3,Cassava Mosaic Disease (CMD)
1822682006.jpg,3,Cassava Mosaic Disease (CMD)
3621100767.jpg,3,Cassava Mosaic Disease (CMD)
2402760699.jpg,3,Cassava Mosaic Disease (CMD)
3120171714.jpg,3,Cassava Mosaic Disease (CMD)
2610411314.jpg,3,Cassava Mosaic Disease (CMD)
1725598881.jpg,0,Cassava Bacterial Blight (CBB)
330459705.jpg,2,Cassava Green Mottle (CGM)
2077422182.jpg,3,Cassava Mosaic Disease (CMD)
1989388407.jpg,3,Cassava Mosaic Disease (CMD)
974073314.jpg,2,Cassava Green Mottle (CGM)
3144899705.jpg,1,Cassava Brown Streak Disease (CBSD)
4071283452.jpg,0,Cassava Bacterial Blight (CBB)
376932028.jpg,4,Healthy
370269140.jpg,0,Cassava Bacterial Blight (CBB)
2221240763.jpg,0,Cassava Bacterial Blight (CBB)
3017918878.jpg,3,Cassava Mosaic Disease (CMD)
94536090.jpg,3,Cassava Mosaic Disease (CMD)
4024391744.jpg,2,Cassava Green Mottle (CGM)
542560691.jpg,3,Cassava Mosaic Disease (CMD)
3995652879.jpg,2,Cassava Green Mottle (CGM)
340885349.jpg,3,Cassava Mosaic Disease (CMD)
2392729768.jpg,3,Cassava Mosaic Disease (CMD)
573832722.jpg,3,Cassava Mosaic Disease (CMD)
709094492.jpg,3,Cassava Mosaic Disease (CMD)
2250892724.jpg,3,Cassava Mosaic Disease (CMD)
584996062.jpg,0,Cassava Bacterial Blight (CBB)
1761652043.jpg,4,Healthy
252166924.jpg,3,Cassava Mosaic Disease (CMD)
3453865390.jpg,1,Cassava Brown Streak Disease (CBSD)
459155800.jpg,3,Cassava Mosaic Disease (CMD)
2412789448.jpg,2,Cassava Green Mottle (CGM)
3428039754.jpg,3,Cassava Mosaic Disease (CMD)
1637611911.jpg,3,Cassava Mosaic Disease (CMD)
358985142.jpg,3,Cassava Mosaic Disease (CMD)
4205544766.jpg,3,Cassava Mosaic Disease (CMD)
805835204.jpg,3,Cassava Mosaic Disease (CMD)
960202242.jpg,2,Cassava Green Mottle (CGM)
943699790.jpg,2,Cassava Green Mottle (CGM)
445058593.jpg,2,Cassava Green Mottle (CGM)
2321781860.jpg,3,Cassava Mosaic Disease (CMD)
2689770530.jpg,3,Cassava Mosaic Disease (CMD)
2998191298.jpg,3,Cassava Mosaic Disease (CMD)
2806021040.jpg,4,Healthy
3848913045.jpg,3,Cassava Mosaic Disease (CMD)
2042381170.jpg,3,Cassava Mosaic Disease (CMD)
3368294276.jpg,3,Cassava Mosaic Disease (CMD)
3578870027.jpg,3,Cassava Mosaic Disease (CMD)
3432135920.jpg,2,Cassava Green Mottle (CGM)
4211450087.jpg,3,Cassava Mosaic Disease (CMD)
2632442628.jpg,3,Cassava Mosaic Disease (CMD)
3407709856.jpg,3,Cassava Mosaic Disease (CMD)
2181796105.jpg,1,Cassava Brown Streak Disease (CBSD)
1688738629.jpg,2,Cassava Green Mottle (CGM)
3262221593.jpg,0,Cassava Bacterial Blight (CBB)
2906936661.jpg,3,Cassava Mosaic Disease (CMD)
2531011684.jpg,3,Cassava Mosaic Disease (CMD)
2725135519.jpg,3,Cassava Mosaic Disease (CMD)
848551484.jpg,3,Cassava Mosaic Disease (CMD)
423373963.jpg,3,Cassava Mosaic Disease (CMD)
1759065699.jpg,3,Cassava Mosaic Disease (CMD)
3676798253.jpg,3,Cassava Mosaic Disease (CMD)
657542940.jpg,4,Healthy
3859040045.jpg,3,Cassava Mosaic Disease (CMD)
2975904009.jpg,4,Healthy
1838525078.jpg,3,Cassava Mosaic Disease (CMD)
3539102165.jpg,3,Cassava Mosaic Disease (CMD)
292918886.jpg,0,Cassava Bacterial Blight (CBB)
1733574271.jpg,0,Cassava Bacterial Blight (CBB)
1809652943.jpg,3,Cassava Mosaic Disease (CMD)
2228006086.jpg,3,Cassava Mosaic Disease (CMD)
437958298.jpg,1,Cassava Brown Streak Disease (CBSD)
420749600.jpg,4,Healthy
700919274.jpg,4,Healthy
737556184.jpg,3,Cassava Mosaic Disease (CMD)
3162392075.jpg,3,Cassava Mosaic Disease (CMD)
2108802993.jpg,3,Cassava Mosaic Disease (CMD)
199917295.jpg,3,Cassava Mosaic Disease (CMD)
999068805.jpg,3,Cassava Mosaic Disease (CMD)
2199936871.jpg,3,Cassava Mosaic Disease (CMD)
1648944957.jpg,3,Cassava Mosaic Disease (CMD)
2883512033.jpg,3,Cassava Mosaic Disease (CMD)
2416129952.jpg,4,Healthy
2181259401.jpg,4,Healthy
2614224221.jpg,3,Cassava Mosaic Disease (CMD)
2033648478.jpg,4,Healthy
3813620418.jpg,2,Cassava Green Mottle (CGM)
238289094.jpg,3,Cassava Mosaic Disease (CMD)
532235062.jpg,3,Cassava Mosaic Disease (CMD)
3632711020.jpg,3,Cassava Mosaic Disease (CMD)
270776584.jpg,4,Healthy
3740700061.jpg,3,Cassava Mosaic Disease (CMD)
3909057891.jpg,3,Cassava Mosaic Disease (CMD)
4216163881.jpg,3,Cassava Mosaic Disease (CMD)
3822961101.jpg,3,Cassava Mosaic Disease (CMD)
813509621.jpg,2,Cassava Green Mottle (CGM)
2303172633.jpg,3,Cassava Mosaic Disease (CMD)
524234621.jpg,3,Cassava Mosaic Disease (CMD)
912912811.jpg,1,Cassava Brown Streak Disease (CBSD)
2169903873.jpg,3,Cassava Mosaic Disease (CMD)
476487552.jpg,3,Cassava Mosaic Disease (CMD)
1851671093.jpg,3,Cassava Mosaic Disease (CMD)
2154826831.jpg,4,Healthy
898358711.jpg,3,Cassava Mosaic Disease (CMD)
2627264011.jpg,3,Cassava Mosaic Disease (CMD)
3151692315.jpg,3,Cassava Mosaic Disease (CMD)
445689900.jpg,3,Cassava Mosaic Disease (CMD)
1733293864.jpg,4,Healthy
311302257.jpg,3,Cassava Mosaic Disease (CMD)
3779096121.jpg,3,Cassava Mosaic Disease (CMD)
3152667123.jpg,3,Cassava Mosaic Disease (CMD)
1847003440.jpg,3,Cassava Mosaic Disease (CMD)
3316969906.jpg,3,Cassava Mosaic Disease (CMD)
2339434665.jpg,0,Cassava Bacterial Blight (CBB)
3229179609.jpg,1,Cassava Brown Streak Disease (CBSD)
2980488818.jpg,3,Cassava Mosaic Disease (CMD)
3651722659.jpg,3,Cassava Mosaic Disease (CMD)
2963010825.jpg,0,Cassava Bacterial Blight (CBB)
1976266780.jpg,3,Cassava Mosaic Disease (CMD)
2995462009.jpg,3,Cassava Mosaic Disease (CMD)
643044892.jpg,1,Cassava Brown Streak Disease (CBSD)
2324073630.jpg,1,Cassava Brown Streak Disease (CBSD)
3226850517.jpg,3,Cassava Mosaic Disease (CMD)
2438476273.jpg,3,Cassava Mosaic Disease (CMD)
3620408034.jpg,1,Cassava Brown Streak Disease (CBSD)
409443978.jpg,1,Cassava Brown Streak Disease (CBSD)
3024619952.jpg,3,Cassava Mosaic Disease (CMD)
3088621387.jpg,3,Cassava Mosaic Disease (CMD)
291970029.jpg,2,Cassava Green Mottle (CGM)
9516242.jpg,0,Cassava Bacterial Blight (CBB)
2776668542.jpg,3,Cassava Mosaic Disease (CMD)
2692453687.jpg,3,Cassava Mosaic Disease (CMD)
894506110.jpg,3,Cassava Mosaic Disease (CMD)
4215606048.jpg,3,Cassava Mosaic Disease (CMD)
4109440762.jpg,1,Cassava Brown Streak Disease (CBSD)
3172040723.jpg,2,Cassava Green Mottle (CGM)
4054246073.jpg,3,Cassava Mosaic Disease (CMD)
3748568863.jpg,3,Cassava Mosaic Disease (CMD)
3801409970.jpg,1,Cassava Brown Streak Disease (CBSD)
2658779358.jpg,4,Healthy
3549065230.jpg,3,Cassava Mosaic Disease (CMD)
2620149411.jpg,1,Cassava Brown Streak Disease (CBSD)
2140444069.jpg,3,Cassava Mosaic Disease (CMD)
3545118265.jpg,4,Healthy
3637072824.jpg,2,Cassava Green Mottle (CGM)
3750697954.jpg,3,Cassava Mosaic Disease (CMD)
694767625.jpg,3,Cassava Mosaic Disease (CMD)
2549195631.jpg,3,Cassava Mosaic Disease (CMD)
4252539994.jpg,2,Cassava Green Mottle (CGM)
3462014192.jpg,2,Cassava Green Mottle (CGM)
462768820.jpg,3,Cassava Mosaic Disease (CMD)
